gene,logFC,p_value
RERE,-0.0908259563213889,0.0019288351515418729
GPATCH8,-0.104453643845563,0.0019330571848291285
NDC80,-0.08037891738309977,0.001941694113623814
FAM213A,-0.1234740901738558,0.001941694113623814
MFN2,-0.08768320405097274,0.001941927493951061
OXLD1,-0.13411789449255895,0.0019470046444763024
HIPK1,-0.0697216274546566,0.0019470046444763024
RCE1,-0.09376194710951147,0.001948393729591399
POLE3,-0.13013078568582603,0.0019493696685443135
CC2D1A,-0.0803728712146139,0.0019528682503290539
LAYN,-0.07847967366198727,0.0019528682503290539
ABCF2,-0.11191102073902481,0.0019561437353678665
LTV1,-0.1010077696733811,0.001964813508754538
CAD,-0.07632212078065148,0.0019658862416525244
NENF,-0.11875784045783622,0.0019662798770573153
OARD1,-0.1122869565926301,0.00197588505999501
PLK2,-0.11803947094530454,0.0019840594997284195
FAM118A,-0.0873028685149091,0.0020012638940282777
MTFR1,-0.10441735110366501,0.0020012638940282777
PDLIM4,-0.09738193020879748,0.002006563597834606
RNF138,-0.08312335323398568,0.002019934036298443
COX5A,-0.10712029983812243,0.00203383466438431
C1orf233,-0.0745187533203735,0.0020493017800789284
MORC4,0.09374586815950448,0.0020505431342115526
PPCS,-0.12161949552091667,0.002052327304817103
TANC2,-0.06972723309046369,0.002052539051045983
AGPAT1,-0.1211866267126176,0.002056266029990417
SCARB1,-0.09312294556666334,0.0020607243150800062
PRPF4,-0.10322944313255267,0.0020607243150800062
MRPL47,-0.13586810622410894,0.002067296334060043
CNOT11,-0.10744245469589853,0.0020722763134088705
ATXN2L,-0.08137822599734701,0.0020741744038079426
ZNF24,-0.0944135363366918,0.0020774999535218383
RNF121,-0.08670959747826945,0.002078279005332455
CAPRIN1,-0.12678468349519978,0.0020792491460917043
TELO2,-0.06760136440128761,0.002082724443689766
DHRS11,-0.07615252111216719,0.0020904626241594663
CDIPT,-0.12773338309468052,0.0020907451086706855
UBE2D4,-0.12243585758564812,0.002096089940684218
CDK5,-0.10224979786040311,0.002096591073637214
BUD31,-0.12748871658943006,0.002116162376848524
CDK10,-0.09386347948780482,0.002125385583034987
EIF2D,-0.09246027764917741,0.0021301793912581113
KLHL5,-0.10433180546981458,0.0021347131107257084
PARP9,-0.07010165100366184,0.002136103927043692
C8orf33,-0.13228631371346644,0.002139692454258213
PCID2,-0.09335027425231157,0.0021480993034372854
GAR1,-0.11999217342227819,0.002156681211073703
PITPNA-AS1,-0.11648602953957088,0.0021639353024165064
MZT2A,-0.10992251707638889,0.002169520851722979
DOHH,-0.10286411196776424,0.0021785409538124414
RMDN3,-0.09747580897900932,0.0021785409538124414
NUP43,-0.0765366083818666,0.00218964671646241
RCOR1,-0.07659572945715709,0.002190266433897148
GTF2E2,-0.12597472669081444,0.002199512718186381
ITGA5,-0.07135616461218675,0.0022056193683004746
MEN1,-0.08813971650941976,0.0022075198481189815
FBL,-0.1310497267331563,0.0022146798393589888
CPSF1,-0.08189711875958494,0.0022152236137018277
RBM28,-0.09997186236211775,0.002219333233555731
CEP170B,0.0866259361913766,0.002220986564246224
ZMIZ2,-0.08812304011428296,0.002238090756407529
YTHDF1,-0.12431289950559421,0.002242516093177388
EREG,0.09519242225981905,0.002242516093177388
PMVK,-0.13118464942121655,0.00224541387688223
DNAJC4,-0.12147863054923391,0.0022460270641396912
VARS2,-0.06665102574960446,0.0022578029325636194
HCG18,-0.09064058003803943,0.002272041293693549
PCTP,-0.07269995496722981,0.002272041293693549
USP8,-0.10836190093688636,0.002273698241045537
PFAS,-0.06407777865498954,0.0022886688197885268
STK16,-0.11448175435621888,0.0022936768002947906
MLTK,-0.1177564843819896,0.0023028560548519913
ARPC2,0.08809659529345204,0.0023034985815518112
PEX10,-0.11011403622137195,0.0023104317249340593
SMDT1,-0.12973837549871448,0.002312417038940043
CDC5L,-0.10308137125236794,0.0023169140941310257
EXT1,-0.11520248334830185,0.0023277046350374557
STAG1,-0.09002282786755078,0.0023284321667434425
GFOD2,-0.07963920796065693,0.002347695679574197
GON4L,-0.09343783122725835,0.002350996807360311
STX17,-0.07149371860047271,0.002351955369510982
RP11-983P16.4,-0.06740346593663915,0.0023562469796007198
DDX41,-0.10875460521803326,0.0023583850505322426
REEP6,-0.07290468708102527,0.0023602018919332336
METTL5,-0.13176706135526572,0.0023641068388240536
TMEM209,-0.0686552371489606,0.002366695982463873
PPRC1,-0.08636859767219018,0.002366695982463873
CLIC4,-0.10717145937701478,0.002366695982463873
ATF5,-0.10683981584913038,0.0023756967126638178
LTBR,-0.12728726108569166,0.002379281821310804
XRCC6BP1,-0.07399931683115657,0.0023827704754869044
UBXN6,-0.11371638997190558,0.0024197842719747334
ILF2,-0.13638645982536168,0.002420162871257843
METTL22,-0.07884242289876742,0.0024314619994147044
C19orf40,-0.08244480098854012,0.0024396420730562513
DYNLL2,-0.12198627236236081,0.002454977642653898
MESDC1,-0.10936915268724601,0.0024774572998452144
ATP2A2,-0.12548221488320888,0.002488160653241892
CRNKL1,-0.06473741038075076,0.0024975301950437736
HIST1H2BK,0.15289817421431895,0.002498999080834742
MRPL13,-0.13172435716994269,0.0025025994626953984
LNPEP,-0.07442878002597286,0.0025025994626953984
RBM42,-0.12495076027682117,0.0025025994626953984
ARMC1,-0.10627908922891027,0.0025065093595222562
GTF3A,-0.1168299778753088,0.0025115681497088886
PPP2R5E,-0.1169823497301472,0.0025115681497088886
C17orf96,-0.07060763943969306,0.0025119531174869225
PPL,-0.06848024286121124,0.0025184007471586315
COX11,-0.11548102372613123,0.0025306282127297054
SRGAP1,-0.10854055391216999,0.0025456373849631
TBC1D10B,-0.09202602130604998,0.0025472581475830184
MTF2,-0.10210517203001324,0.0025695223169752836
IKBKE,-0.0805519305512501,0.0025695223169752836
PHF3,-0.08809984729382148,0.0025748464566733268
NREP,-0.07660409304998961,0.0025764679079352025
NUDT15,-0.1123812779473976,0.0026046792260290873
PFN2,-0.12865068982245909,0.0026046792260290873
SEC62,0.13205030383615401,0.002609384255502944
GPSM2,-0.08707845128937919,0.0026123003726102535
C4orf48,0.1182196544147418,0.002617601118667797
WDR45B,-0.12961676671462286,0.0026180475700085678
ATAD1,-0.07900954816356265,0.0026396202701260757
DHX36,-0.12873982307097975,0.0026470885127964244
C4orf46,-0.06627248144481257,0.0026470885127964244
FIP1L1,-0.09224496575551289,0.0026618463764765464
PPM1F,-0.06902450048377062,0.0026637037428716916
MAP4K4,-0.12199519918812918,0.0026637037428716916
IWS1,-0.09292320518113506,0.0026637037428716916
ETFB,-0.1341958594087771,0.0026650580965031346
PDLIM7,-0.13424320832301184,0.0026700871110780107
NCOA7,-0.07867000466604157,0.002675140322741627
RAB11B,-0.12217451387221079,0.0026785727717036616
UTP20,-0.07233851667721947,0.0026890426822602717
RRNAD1,-0.06780119292537634,0.002698285248569994
SMIM19,-0.11906080405097619,0.002698285248569994
POLR2A,-0.11661744552442066,0.0027059347509091553
NF2,-0.11890326019050779,0.00271097796293049
MESP1,-0.07509971509337543,0.002721243058644805
RBM47,-0.09182966012485316,0.0027271785299087465
SRRM2,-0.1271965916873974,0.002734700322015591
ERGIC2,-0.12699686629322038,0.002734700322015591
TXLNA,-0.10992292962105843,0.002749864631420976
WDR13,-0.11473854440335973,0.0027580996015340066
NT5C,-0.1282885758376091,0.0027580996015340066
RP13-582O9.5,0.08428065115774963,0.002759166079288755
PLOD1,-0.10393002268862084,0.0027646486218189433
OPTN,0.11420873436536194,0.0027782373883775157
TMED2,-0.12410814275373383,0.002834822589640999
RABEP2,-0.08102511521340183,0.002834927028614842
FAM204A,-0.1239899054457041,0.0028351353155454343
KLF16,-0.07998336833743469,0.0028700814058052436
EHBP1L1,-0.08436634674203969,0.002871144663918525
CDK5RAP3,-0.0924209772824307,0.002871144663918525
TTF1,-0.10058639206519171,0.002871144663918525
SMS,-0.1267003213664495,0.0028748413375906025
APOL1,-0.06442792961461397,0.0028789989329262556
SNRNP35,-0.08318913122427851,0.0028816387258362467
ACO1,-0.07482069465892938,0.0028820747777932427
TCAIM,0.08491405954462383,0.0028820747777932427
MAN1A2,-0.11422754711555605,0.0029111464678812774
MBNL1,-0.1053343110301741,0.00291542083212666
SLC35D2,-0.09894869346485535,0.00291542083212666
TPD52L2,-0.12841228419781547,0.0029238513905240704
FNDC3A,-0.08005633565915105,0.0029343466412522965
HDAC1,-0.1144975780941575,0.0029373213695278078
AGFG1,-0.10698300199792232,0.0029401155524594134
LAD1,-0.09894437309674498,0.0029523927698322534
VKORC1L1,-0.11393524470181582,0.00295369837881197
MEAF6,-0.1269480028405363,0.0029566687960384357
B4GALT1,-0.12132900678777592,0.0029676629188449114
RPS16,0.052919076263602705,0.0029749073473815026
WDR61,-0.11791847621383411,0.0029749073473815026
SAV1,-0.11358859537000043,0.0029815271298693907
CLMN,-0.0662094107924256,0.0029849886741986583
IDH3B,-0.12011467032740164,0.0029883138062948077
TOB2,-0.08808713017104797,0.0029973865764170624
NDUFV1,-0.1266059864227458,0.0030176582663127586
ZZZ3,-0.07868550964555787,0.0030324091666023762
NAV1,-0.0770540427781139,0.00303315441762182
GULP1,-0.09430782085464884,0.003041699180786983
NDUFC1,0.12763825369864712,0.003041949537522528
CLTC,-0.12664251331343124,0.003048148413793573
DDX39A,-0.11579854023413727,0.003049620829600297
OCLN,-0.060938978112417885,0.0030545872292958858
C4orf27,-0.08889241789299085,0.0030563155117190517
IPO9,-0.10000887354199683,0.0030563155117190517
SERP1,-0.0947094251507874,0.0030563155117190517
HEXIM1,-0.08913989827915003,0.0030563155117190517
TMED8,-0.07572756849103968,0.003060171793398734
EPHB2,-0.0780410435014316,0.0030674699549182584
MKRN2,-0.07659779327452743,0.003075781964302232
HTATIP2,-0.1210303308939853,0.003087196363155331
ARGLU1,-0.12888312129413126,0.0030962124997088647
CALU,-0.12508581641003325,0.003099329630848606
PKP4,-0.09317564341692641,0.0031021335444600313
TMEM50B,-0.10257034863485703,0.0031090873520466696
SLC25A26,-0.10028369363229128,0.003110981468518416
FAM53C,-0.07805891186630642,0.0031552857743799337
ENSA,-0.12353444512362799,0.003157373105248326
NIPSNAP1,-0.08127783258200783,0.0031734081694279608
BAG2,-0.09687793169046355,0.00317976770116888
SETD9,-0.0867288895595486,0.003192239917282188
METTL3,-0.07205412835037261,0.003196113778184316
RAB2A,-0.12787831824732,0.0032134895273370624
NUBPL,-0.06788676541111904,0.0032134895273370624
WWTR1,-0.11128349857127162,0.0032262512416141335
MAP2K1,-0.1091948710436963,0.0032262512416141335
VAC14,-0.0825291024734831,0.003235106454863531
ATPAF2,-0.07499771408691291,0.0032383665883468525
ARL6IP6,-0.095129930071292,0.003239306794297772
RPL24,0.052758326604731565,0.0032414468888357223
PDIA3,0.13063927813359033,0.0032414468888357223
EGLN1,-0.10407816863388142,0.00324770484580665
ZBTB2,-0.0710363403717098,0.003249088752390813
ADSL,-0.11804393853173423,0.0032607988765189734
C10orf54,-0.07345492899214623,0.003263837412502463
TGFBR3L,-0.07443634179682679,0.003264317850187957
HGS,-0.12137972029967248,0.0032896081715424958
FNBP1,-0.08792993362662749,0.003296833735479675
RP11-500C11.3,-0.08220372106255969,0.003296833735479675
CEBPD,-0.12991227245109194,0.003305546134837935
KPNA3,-0.09588103620406585,0.003309743368135104
RPP25L,-0.10640437469416142,0.003312603981599266
NXPH4,-0.06507198170797057,0.003316715495862883
C9orf114,-0.08660692370623568,0.0033254515191334672
HMGB3,-0.1333805043236005,0.0033270685357350486
GATAD2B,-0.06295934310004547,0.0033277670722256947
ZNF766,-0.06961076791442533,0.0033277670722256947
ARHGEF2,-0.08504885757669545,0.0033277670722256947
EIF5B,0.12670435093675625,0.0033307955500741474
RPIA,-0.10586625264621752,0.0033420582214572447
LARP7,-0.10457704105819943,0.0033439347105180075
ARHGEF1,-0.06763190630666482,0.003368857188275241
ARMC8,-0.08660655366642622,0.0033709990742872473
PORCN,0.07612598535600679,0.0033827868182100124
ETS1,0.06955073201004147,0.0033878719047895443
ANXA6,-0.06988125116553956,0.0033899778162231526
U2AF1L4,-0.075561690166567,0.0033986154950323326
KRIT1,-0.09526805303071662,0.0034156729897997246
MPP5,-0.08238365878051024,0.003423350906543798
LAS1L,-0.07860374027349781,0.003429799023010755
ALG8,-0.09574627871725028,0.003429799023010755
RGS14,-0.08369956609484142,0.003430648889136359
FOXA1,-0.06985642229869438,0.0034374998846809215
MFSD5,-0.08371002386966975,0.0034588140317349907
EBNA1BP2,-0.13013216442270625,0.003462672445316446
PFDN5,0.09213016121796613,0.003475183137686595
FAM178A,-0.07723803727655465,0.0034791746818748
STK25,-0.12403966379088427,0.003518404487309697
COQ5,-0.08802780554210621,0.003518404487309697
TKT,0.13577251284437786,0.0035312176203769743
FAM72A,-0.06564081705314351,0.0035319133455799048
NUDT9,-0.08058921631758853,0.0035319133455799048
CD151,-0.12818016578686642,0.003534768164152167
LINC00969,-0.1079896764210968,0.003538730756911612
BAZ2A,-0.10580686624652724,0.0035411185401176245
RXRB,-0.06593616126015878,0.00354588398406234
METTL8,0.08744171404875356,0.0035484602220125522
DNASE2,-0.08150902758471457,0.0035522900558580934
RCN1,-0.1247497905516104,0.0035522900558580934
ANKFY1,-0.0735116949717387,0.0035524871391211655
KIAA0930,-0.0892914661602795,0.0035607996963608456
SURF6,-0.10131818417626981,0.003573458086758877
DNM1L,-0.1064141231246234,0.003573458086758877
MCU,-0.06965064078773953,0.0036049825220583554
C1orf198,-0.07790360720539358,0.003606907331730026
C1orf50,-0.09317030599909426,0.003606907331730026
KIF9,-0.09982165914531382,0.003606907331730026
SPOCD1,-0.06755916356785097,0.0036147522991182785
FLAD1,-0.1075798488575801,0.0036287315671541726
CSNK1E,-0.12451509436569363,0.003636902775176144
TMEM14C,-0.12341030016016852,0.003654810771090155
C1orf172,-0.07351508083605296,0.003654810771090155
MAP7D3,-0.10541196269792774,0.003662309378693113
GCN1L1,-0.07809653388981719,0.0036711516961458785
FHOD1,-0.06708559881650888,0.0036711516961458785
SLC38A1,-0.11094937029768559,0.0036726718236138552
TXNRD1,-0.13113048804752125,0.0036791314770133715
DYNLL1,-0.08159974864170039,0.0036870038819556378
AMZ2,0.12535345237861772,0.003703174993939351
ZDHHC3,-0.12284147288001623,0.003709657474170363
NCOA4,0.10533479077209584,0.003728821338927623
ASL,-0.10190254922243192,0.003730043118641066
MALT1,-0.07027184666281627,0.0037337833208800305
ADAM19,-0.0880644272063078,0.0037407902882591187
WRB,-0.10256733340948632,0.003748431108191314
IFI6,-0.10439197633055297,0.0037499981525741426
TBC1D9B,-0.10077272710737084,0.0037672344729762918
AAGAB,-0.09073278538746798,0.0037923627067896403
MBP,-0.09358683524185984,0.0037965620330378904
ARFRP1,-0.10368157881721007,0.0037980801141742158
NUP160,-0.08523819827535561,0.0038019010426849588
FANCL,-0.0635872117400531,0.003802424012597605
AXL,0.12562121578600927,0.003813656631869915
KCTD3,-0.07657459343266826,0.0038208057025811253
CEP104,-0.09147600455896931,0.0038229964799144883
COMMD5,-0.11690878202585608,0.003824351227316452
PTTG1IP,-0.12702167609680792,0.003873548171435886
CDADC1,-0.06384839945204934,0.0038883281022652895
CCDC41,-0.06290364521372815,0.003888784992444358
PFDN2,-0.1118847980525075,0.003892712368835458
TIMM17A,-0.12952375692501494,0.0039054153320910064
PMP22,-0.08175679943008873,0.0039054153320910064
UBAC2,-0.10322048881080814,0.003910205577662135
NCOA3,-0.07080694083779537,0.003910205577662135
CCAR2,-0.0660125205669182,0.003918456787935951
ARID4B,-0.11334535569470194,0.003918456787935951
GJC1,-0.06971614202547816,0.0039204336311986976
WAC,-0.11610100756130137,0.003928790176310372
FAM101B,-0.09509337219081182,0.003955876449598644
CSDE1,-0.12228134249343547,0.003959376807531847
LITAF,-0.12298039692404839,0.003959662417768015
FDX1L,-0.11171152177406363,0.003986032801286008
OGFRL1,-0.10647908887634472,0.003998335296790612
PNPLA8,-0.08116076853034215,0.004006598034749709
PWP2,-0.06302032751370401,0.004021644797554664
STT3A,-0.08565692821199633,0.004048757655096548
YBX1,-0.06313890088157592,0.004070868702444828
DLG1,-0.10221571791087136,0.004072623730823568
KAT7,-0.08129406422766472,0.004093444687458303
MAPK3,-0.09076375997118813,0.004096763050070554
INPP1,0.09206447359111447,0.004110675026668205
CEBPB,-0.09371844340479285,0.004115448448814506
DROSHA,-0.06742046125198087,0.004128027537079452
ARF4,0.129928730275072,0.004146308793469095
RPL23A,0.04970143045081343,0.004155567500307964
PQBP1,-0.11644831271028089,0.004161792975375891
LRCH4,-0.07820038306084331,0.004167407263298817
ATPIF1,0.1192113557068577,0.004178110640090656
MT-ATP6,-0.05812307486792889,0.004178110640090656
RNF114,0.1238925460346616,0.00418222462425527
SLC27A5,-0.09346784256999019,0.0042111192778143715
TRAPPC3,-0.12595620652387218,0.004218863152042449
CAMSAP2,-0.08006717820512854,0.004226097260843395
MTX1,-0.11216979014387007,0.004231438726071873
MED29,-0.095596895358943,0.0042477933724180215
USP40,-0.07386599110609637,0.004249713076409987
NOLC1,-0.11310835356302817,0.004257970012180832
HECTD1,-0.10160902318189802,0.004260571393170759
TAF15,-0.1061207501316348,0.004261423263640127
DCUN1D4,-0.06962204619026124,0.0042614674140155845
FAM122B,-0.09374004997488505,0.004277775936923095
CUL5,-0.08955866664206535,0.004288895477050525
ASS1,0.06697425263384371,0.004290135916944631
C7orf13,-0.07096509911073046,0.004290135916944631
C6orf1,-0.1263956576297005,0.004309247390000254
GPAA1,-0.1258743738212038,0.004314465848521148
PPP6R3,-0.08431178501790804,0.0043364671706924065
DERL2,-0.11103102085980421,0.004353875112734437
FLYWCH1,0.06781997482145119,0.004357601436717967
YTHDF2,-0.12078359974375097,0.004364366048958933
HEATR1,-0.0671787461669835,0.00436437764166681
DCTN3,-0.12241487053006228,0.004373950911608645
PROSC,-0.09691220108096399,0.004400049844190206
UACA,-0.085506481025579,0.004404908907051182
RPN1,-0.11929397432785738,0.004410910841938274
TOR4A,-0.061176075222177495,0.004417948239010642
HIVEP3,-0.0725134799086753,0.004420071415431459
WIPF1,-0.0684822363266342,0.004420716308536813
CCDC107,-0.11688539954088117,0.004420716308536813
GGA1,-0.09783921200288148,0.004428105027494655
SFXN3,-0.07234543585048137,0.0044287214524719905
RNF212,-0.060529046613492454,0.004432168773452211
FRA10AC1,-0.08981417149738125,0.004450217317875354
CNOT1,-0.10253232377101185,0.004464476391199684
LAMB2,-0.06262930548016676,0.0044743150449906965
TMED3,-0.1231703920352647,0.0044822035634407556
UQCR10,0.09089057797026534,0.004510553414961751
MRPL18,-0.11770025140235862,0.004515627596033426
HERC4,-0.08252905687649648,0.0045197102466121184
RHOT1,-0.07167520166756969,0.0045197102466121184
TRIM56,-0.07138461952884434,0.004536482698204915
CYBA,-0.10437907840837646,0.004547312024376767
MTURN,0.09264030259399014,0.004553624743644637
PPA1,-0.12589814577064118,0.0045591298656358845
SPHK2,-0.0668397543188215,0.004596464447318323
RSU1,0.09575699243410973,0.004598904303732223
ZFX,-0.07203750446698276,0.004607051308629789
LAMP2,-0.10119304734188717,0.00460732085078298
CLDN7,-0.0960432378463576,0.00460732085078298
NR1D2,-0.06664170946607939,0.00460732085078298
DDX56,-0.10732039951111627,0.00460732085078298
BRD8,-0.06970420196011862,0.004623547395166936
SC5D,-0.06755344426482512,0.004629330526736051
BRAP,-0.06265897024089107,0.004648078871714434
GPT2,-0.07108620716029623,0.004671474318217714
TLE1,-0.09996180681753852,0.004671474318217714
SMTN,0.08715185143484128,0.004673800372363646
PPA2,-0.10396772922202668,0.004738820376539689
SUDS3,-0.11675545706123547,0.004740022353450581
GNAI2,-0.11933203637611456,0.004755340308317982
C19orf47,-0.06228630018911563,0.004803195248152531
HOXC9,-0.06371300289798754,0.004808876031461115
C1orf131,-0.09312897710119028,0.004815782932179588
NUDT16,-0.10586691333680154,0.004817469971148062
UBA3,-0.0663110803549305,0.004822599649563598
UFSP2,-0.07211900818598149,0.004823444800764924
